scenario,panel,env,method,method_label,seed,step,success,run_dir,used_in_final_figure
scene,scene task4,scene-play-singletask-task4-v0,ours,Ours,2,200000,0.7,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_scene_ours_ckpt500k_lam1e-3_tau0p3_seed2/o2o_pretrain_scene_ours_ckpt500k_lam1e-3_tau0p3_seed2/sd002_20260703_103343,False
scene,scene task4,scene-play-singletask-task4-v0,ours,Ours,2,250000,1.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_scene_ours_ckpt500k_lam1e-3_tau0p3_seed2/o2o_pretrain_scene_ours_ckpt500k_lam1e-3_tau0p3_seed2/sd002_20260703_103343,False
scene,scene task4,scene-play-singletask-task4-v0,ours,Ours,2,300000,0.9,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_scene_ours_ckpt500k_lam1e-3_tau0p3_seed2/o2o_pretrain_scene_ours_ckpt500k_lam1e-3_tau0p3_seed2/sd002_20260703_103343,False
scene,scene task4,scene-play-singletask-task4-v0,ours,Ours,2,350000,0.9,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_scene_ours_ckpt500k_lam1e-3_tau0p3_seed2/o2o_pretrain_scene_ours_ckpt500k_lam1e-3_tau0p3_seed2/sd002_20260703_103343,False
scene,scene task4,scene-play-singletask-task4-v0,ours,Ours,2,400000,0.9,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_scene_ours_ckpt500k_lam1e-3_tau0p3_seed2/o2o_pretrain_scene_ours_ckpt500k_lam1e-3_tau0p3_seed2/sd002_20260703_103343,False
scene,scene task4,scene-play-singletask-task4-v0,ours,Ours,2,450000,0.5,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_scene_ours_ckpt500k_lam1e-3_tau0p3_seed2/o2o_pretrain_scene_ours_ckpt500k_lam1e-3_tau0p3_seed2/sd002_20260703_103343,False
scene,scene task4,scene-play-singletask-task4-v0,ours,Ours,2,500000,0.5,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_scene_ours_ckpt500k_lam1e-3_tau0p3_seed2/o2o_pretrain_scene_ours_ckpt500k_lam1e-3_tau0p3_seed2/sd002_20260703_103343,False
scene,scene task4,scene-play-singletask-task4-v0,ours,Ours,3,1,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_scene_ours_ckpt500k_lam1e-3_tau0p3_seed3/o2o_pretrain_scene_ours_ckpt500k_lam1e-3_tau0p3_seed3/sd003_20260706_114459,False
scene,scene task4,scene-play-singletask-task4-v0,ours,Ours,3,50000,0.5,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_scene_ours_ckpt500k_lam1e-3_tau0p3_seed3/o2o_pretrain_scene_ours_ckpt500k_lam1e-3_tau0p3_seed3/sd003_20260706_114459,False
scene,scene task4,scene-play-singletask-task4-v0,ours,Ours,3,100000,0.2,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_scene_ours_ckpt500k_lam1e-3_tau0p3_seed3/o2o_pretrain_scene_ours_ckpt500k_lam1e-3_tau0p3_seed3/sd003_20260706_114459,False
scene,scene task4,scene-play-singletask-task4-v0,ours,Ours,3,150000,0.1,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_scene_ours_ckpt500k_lam1e-3_tau0p3_seed3/o2o_pretrain_scene_ours_ckpt500k_lam1e-3_tau0p3_seed3/sd003_20260706_114459,False
scene,scene task4,scene-play-singletask-task4-v0,ours,Ours,3,200000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_scene_ours_ckpt500k_lam1e-3_tau0p3_seed3/o2o_pretrain_scene_ours_ckpt500k_lam1e-3_tau0p3_seed3/sd003_20260706_114459,False
scene,scene task4,scene-play-singletask-task4-v0,ours,Ours,3,250000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_scene_ours_ckpt500k_lam1e-3_tau0p3_seed3/o2o_pretrain_scene_ours_ckpt500k_lam1e-3_tau0p3_seed3/sd003_20260706_114459,False
scene,scene task4,scene-play-singletask-task4-v0,ours,Ours,3,300000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_scene_ours_ckpt500k_lam1e-3_tau0p3_seed3/o2o_pretrain_scene_ours_ckpt500k_lam1e-3_tau0p3_seed3/sd003_20260706_114459,False
scene,scene task4,scene-play-singletask-task4-v0,ours,Ours,3,350000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_scene_ours_ckpt500k_lam1e-3_tau0p3_seed3/o2o_pretrain_scene_ours_ckpt500k_lam1e-3_tau0p3_seed3/sd003_20260706_114459,False
scene,scene task4,scene-play-singletask-task4-v0,ours,Ours,3,400000,0.4,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_scene_ours_ckpt500k_lam1e-3_tau0p3_seed3/o2o_pretrain_scene_ours_ckpt500k_lam1e-3_tau0p3_seed3/sd003_20260706_114459,False
scene,scene task4,scene-play-singletask-task4-v0,ours,Ours,3,450000,0.3,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_scene_ours_ckpt500k_lam1e-3_tau0p3_seed3/o2o_pretrain_scene_ours_ckpt500k_lam1e-3_tau0p3_seed3/sd003_20260706_114459,False
scene,scene task4,scene-play-singletask-task4-v0,ours,Ours,3,500000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_scene_ours_ckpt500k_lam1e-3_tau0p3_seed3/o2o_pretrain_scene_ours_ckpt500k_lam1e-3_tau0p3_seed3/sd003_20260706_114459,False
scene,scene task4,scene-play-singletask-task4-v0,value_flows,Value Flows,2,1,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_scene_value_flows_ckpt500k_default_seed2/o2o_pretrain_scene_value_flows_ckpt500k_default_seed2/sd002_20260703_225416,False
scene,scene task4,scene-play-singletask-task4-v0,value_flows,Value Flows,2,50000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_scene_value_flows_ckpt500k_default_seed2/o2o_pretrain_scene_value_flows_ckpt500k_default_seed2/sd002_20260703_225416,False
scene,scene task4,scene-play-singletask-task4-v0,value_flows,Value Flows,2,100000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_scene_value_flows_ckpt500k_default_seed2/o2o_pretrain_scene_value_flows_ckpt500k_default_seed2/sd002_20260703_225416,False
scene,scene task4,scene-play-singletask-task4-v0,value_flows,Value Flows,2,150000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_scene_value_flows_ckpt500k_default_seed2/o2o_pretrain_scene_value_flows_ckpt500k_default_seed2/sd002_20260703_225416,False
scene,scene task4,scene-play-singletask-task4-v0,value_flows,Value Flows,2,200000,0.3,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_scene_value_flows_ckpt500k_default_seed2/o2o_pretrain_scene_value_flows_ckpt500k_default_seed2/sd002_20260703_225416,False
scene,scene task4,scene-play-singletask-task4-v0,value_flows,Value Flows,2,250000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_scene_value_flows_ckpt500k_default_seed2/o2o_pretrain_scene_value_flows_ckpt500k_default_seed2/sd002_20260703_225416,False
scene,scene task4,scene-play-singletask-task4-v0,value_flows,Value Flows,2,300000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_scene_value_flows_ckpt500k_default_seed2/o2o_pretrain_scene_value_flows_ckpt500k_default_seed2/sd002_20260703_225416,False
scene,scene task4,scene-play-singletask-task4-v0,value_flows,Value Flows,2,350000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_scene_value_flows_ckpt500k_default_seed2/o2o_pretrain_scene_value_flows_ckpt500k_default_seed2/sd002_20260703_225416,False
scene,scene task4,scene-play-singletask-task4-v0,value_flows,Value Flows,2,400000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_scene_value_flows_ckpt500k_default_seed2/o2o_pretrain_scene_value_flows_ckpt500k_default_seed2/sd002_20260703_225416,False
scene,scene task4,scene-play-singletask-task4-v0,value_flows,Value Flows,2,450000,0.3,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_scene_value_flows_ckpt500k_default_seed2/o2o_pretrain_scene_value_flows_ckpt500k_default_seed2/sd002_20260703_225416,False
scene,scene task4,scene-play-singletask-task4-v0,value_flows,Value Flows,2,500000,0.1,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_scene_value_flows_ckpt500k_default_seed2/o2o_pretrain_scene_value_flows_ckpt500k_default_seed2/sd002_20260703_225416,False
scene,scene task4,scene-play-singletask-task4-v0,value_flows,Value Flows,3,1,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_scene_value_flows_ckpt500k_default_seed3/o2o_pretrain_scene_value_flows_ckpt500k_default_seed3/sd003_20260707_071034,False
scene,scene task4,scene-play-singletask-task4-v0,value_flows,Value Flows,3,50000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_scene_value_flows_ckpt500k_default_seed3/o2o_pretrain_scene_value_flows_ckpt500k_default_seed3/sd003_20260707_071034,False
scene,scene task4,scene-play-singletask-task4-v0,value_flows,Value Flows,3,100000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_scene_value_flows_ckpt500k_default_seed3/o2o_pretrain_scene_value_flows_ckpt500k_default_seed3/sd003_20260707_071034,False
scene,scene task4,scene-play-singletask-task4-v0,value_flows,Value Flows,3,150000,0.1,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_scene_value_flows_ckpt500k_default_seed3/o2o_pretrain_scene_value_flows_ckpt500k_default_seed3/sd003_20260707_071034,False
scene,scene task4,scene-play-singletask-task4-v0,value_flows,Value Flows,3,200000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_scene_value_flows_ckpt500k_default_seed3/o2o_pretrain_scene_value_flows_ckpt500k_default_seed3/sd003_20260707_071034,False
scene,scene task4,scene-play-singletask-task4-v0,value_flows,Value Flows,3,250000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_scene_value_flows_ckpt500k_default_seed3/o2o_pretrain_scene_value_flows_ckpt500k_default_seed3/sd003_20260707_071034,False
scene,scene task4,scene-play-singletask-task4-v0,value_flows,Value Flows,3,300000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_scene_value_flows_ckpt500k_default_seed3/o2o_pretrain_scene_value_flows_ckpt500k_default_seed3/sd003_20260707_071034,False
scene,scene task4,scene-play-singletask-task4-v0,value_flows,Value Flows,3,350000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_scene_value_flows_ckpt500k_default_seed3/o2o_pretrain_scene_value_flows_ckpt500k_default_seed3/sd003_20260707_071034,False
scene,scene task4,scene-play-singletask-task4-v0,value_flows,Value Flows,3,400000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_scene_value_flows_ckpt500k_default_seed3/o2o_pretrain_scene_value_flows_ckpt500k_default_seed3/sd003_20260707_071034,False
scene,scene task4,scene-play-singletask-task4-v0,value_flows,Value Flows,3,450000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_scene_value_flows_ckpt500k_default_seed3/o2o_pretrain_scene_value_flows_ckpt500k_default_seed3/sd003_20260707_071034,False
scene,scene task4,scene-play-singletask-task4-v0,value_flows,Value Flows,3,500000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_pretrain_scene_value_flows_ckpt500k_default_seed3/o2o_pretrain_scene_value_flows_ckpt500k_default_seed3/sd003_20260707_071034,False
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,fql,FQL,2,0,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_cube-double_fql_restored500k_r1p0_default_seed2/o2o_screen_cube-double_fql_restored500k_r1p0_default_seed2/sd002_20260704_030638,False
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,fql,FQL,2,1,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_cube-double_fql_restored500k_r1p0_default_seed2/o2o_screen_cube-double_fql_restored500k_r1p0_default_seed2/sd002_20260704_030638,False
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,fql,FQL,2,50000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_cube-double_fql_restored500k_r1p0_default_seed2/o2o_screen_cube-double_fql_restored500k_r1p0_default_seed2/sd002_20260704_030638,False
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,fql,FQL,2,100000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_cube-double_fql_restored500k_r1p0_default_seed2/o2o_screen_cube-double_fql_restored500k_r1p0_default_seed2/sd002_20260704_030638,False
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,fql,FQL,2,150000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_cube-double_fql_restored500k_r1p0_default_seed2/o2o_screen_cube-double_fql_restored500k_r1p0_default_seed2/sd002_20260704_030638,False
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,fql,FQL,2,200000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_cube-double_fql_restored500k_r1p0_default_seed2/o2o_screen_cube-double_fql_restored500k_r1p0_default_seed2/sd002_20260704_030638,False
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,fql,FQL,2,250000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_cube-double_fql_restored500k_r1p0_default_seed2/o2o_screen_cube-double_fql_restored500k_r1p0_default_seed2/sd002_20260704_030638,False
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,fql,FQL,2,300000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_cube-double_fql_restored500k_r1p0_default_seed2/o2o_screen_cube-double_fql_restored500k_r1p0_default_seed2/sd002_20260704_030638,False
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,fql,FQL,2,350000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_cube-double_fql_restored500k_r1p0_default_seed2/o2o_screen_cube-double_fql_restored500k_r1p0_default_seed2/sd002_20260704_030638,False
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,fql,FQL,2,400000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_cube-double_fql_restored500k_r1p0_default_seed2/o2o_screen_cube-double_fql_restored500k_r1p0_default_seed2/sd002_20260704_030638,False
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,fql,FQL,2,450000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_cube-double_fql_restored500k_r1p0_default_seed2/o2o_screen_cube-double_fql_restored500k_r1p0_default_seed2/sd002_20260704_030638,False
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,fql,FQL,2,500000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_cube-double_fql_restored500k_r1p0_default_seed2/o2o_screen_cube-double_fql_restored500k_r1p0_default_seed2/sd002_20260704_030638,False
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,ours,Ours,2,0,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_cube-double_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/o2o_screen_cube-double_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/sd002_20260703_020942,False
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,ours,Ours,2,1,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_cube-double_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/o2o_screen_cube-double_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/sd002_20260703_020942,False
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,ours,Ours,2,50000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_cube-double_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/o2o_screen_cube-double_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/sd002_20260703_020942,False
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,ours,Ours,2,100000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_cube-double_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/o2o_screen_cube-double_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/sd002_20260703_020942,False
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,ours,Ours,2,150000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_cube-double_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/o2o_screen_cube-double_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/sd002_20260703_020942,False
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,ours,Ours,2,200000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_cube-double_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/o2o_screen_cube-double_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/sd002_20260703_020942,False
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,ours,Ours,2,250000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_cube-double_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/o2o_screen_cube-double_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/sd002_20260703_020942,False
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,ours,Ours,2,300000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_cube-double_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/o2o_screen_cube-double_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/sd002_20260703_020942,False
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,ours,Ours,2,350000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_cube-double_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/o2o_screen_cube-double_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/sd002_20260703_020942,False
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,ours,Ours,2,400000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_cube-double_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/o2o_screen_cube-double_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/sd002_20260703_020942,False
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,ours,Ours,2,450000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_cube-double_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/o2o_screen_cube-double_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/sd002_20260703_020942,False
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,ours,Ours,2,500000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_cube-double_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/o2o_screen_cube-double_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/sd002_20260703_020942,False
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,value_flows,Value Flows,2,0,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_cube-double_value_flows_restored500k_r1p0_default_seed2/o2o_screen_cube-double_value_flows_restored500k_r1p0_default_seed2/sd002_20260703_170900,False
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,value_flows,Value Flows,2,1,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_cube-double_value_flows_restored500k_r1p0_default_seed2/o2o_screen_cube-double_value_flows_restored500k_r1p0_default_seed2/sd002_20260703_170900,False
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,value_flows,Value Flows,2,50000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_cube-double_value_flows_restored500k_r1p0_default_seed2/o2o_screen_cube-double_value_flows_restored500k_r1p0_default_seed2/sd002_20260703_170900,False
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,value_flows,Value Flows,2,100000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_cube-double_value_flows_restored500k_r1p0_default_seed2/o2o_screen_cube-double_value_flows_restored500k_r1p0_default_seed2/sd002_20260703_170900,False
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,value_flows,Value Flows,2,150000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_cube-double_value_flows_restored500k_r1p0_default_seed2/o2o_screen_cube-double_value_flows_restored500k_r1p0_default_seed2/sd002_20260703_170900,False
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,value_flows,Value Flows,2,200000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_cube-double_value_flows_restored500k_r1p0_default_seed2/o2o_screen_cube-double_value_flows_restored500k_r1p0_default_seed2/sd002_20260703_170900,False
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,value_flows,Value Flows,2,250000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_cube-double_value_flows_restored500k_r1p0_default_seed2/o2o_screen_cube-double_value_flows_restored500k_r1p0_default_seed2/sd002_20260703_170900,False
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,value_flows,Value Flows,2,300000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_cube-double_value_flows_restored500k_r1p0_default_seed2/o2o_screen_cube-double_value_flows_restored500k_r1p0_default_seed2/sd002_20260703_170900,False
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,value_flows,Value Flows,2,350000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_cube-double_value_flows_restored500k_r1p0_default_seed2/o2o_screen_cube-double_value_flows_restored500k_r1p0_default_seed2/sd002_20260703_170900,False
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,value_flows,Value Flows,2,400000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_cube-double_value_flows_restored500k_r1p0_default_seed2/o2o_screen_cube-double_value_flows_restored500k_r1p0_default_seed2/sd002_20260703_170900,False
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,value_flows,Value Flows,2,450000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_cube-double_value_flows_restored500k_r1p0_default_seed2/o2o_screen_cube-double_value_flows_restored500k_r1p0_default_seed2/sd002_20260703_170900,False
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,value_flows,Value Flows,2,500000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_cube-double_value_flows_restored500k_r1p0_default_seed2/o2o_screen_cube-double_value_flows_restored500k_r1p0_default_seed2/sd002_20260703_170900,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,fql,FQL,2,0,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_puzzle-4x4_fql_restored500k_r1p0_default_seed2/o2o_screen_puzzle-4x4_fql_restored500k_r1p0_default_seed2/sd002_20260704_041650,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,fql,FQL,2,1,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_puzzle-4x4_fql_restored500k_r1p0_default_seed2/o2o_screen_puzzle-4x4_fql_restored500k_r1p0_default_seed2/sd002_20260704_041650,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,fql,FQL,2,50000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_puzzle-4x4_fql_restored500k_r1p0_default_seed2/o2o_screen_puzzle-4x4_fql_restored500k_r1p0_default_seed2/sd002_20260704_041650,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,fql,FQL,2,100000,1.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_puzzle-4x4_fql_restored500k_r1p0_default_seed2/o2o_screen_puzzle-4x4_fql_restored500k_r1p0_default_seed2/sd002_20260704_041650,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,fql,FQL,2,150000,0.9,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_puzzle-4x4_fql_restored500k_r1p0_default_seed2/o2o_screen_puzzle-4x4_fql_restored500k_r1p0_default_seed2/sd002_20260704_041650,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,fql,FQL,2,200000,1.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_puzzle-4x4_fql_restored500k_r1p0_default_seed2/o2o_screen_puzzle-4x4_fql_restored500k_r1p0_default_seed2/sd002_20260704_041650,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,fql,FQL,2,250000,1.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_puzzle-4x4_fql_restored500k_r1p0_default_seed2/o2o_screen_puzzle-4x4_fql_restored500k_r1p0_default_seed2/sd002_20260704_041650,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,fql,FQL,2,300000,1.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_puzzle-4x4_fql_restored500k_r1p0_default_seed2/o2o_screen_puzzle-4x4_fql_restored500k_r1p0_default_seed2/sd002_20260704_041650,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,fql,FQL,2,350000,1.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_puzzle-4x4_fql_restored500k_r1p0_default_seed2/o2o_screen_puzzle-4x4_fql_restored500k_r1p0_default_seed2/sd002_20260704_041650,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,fql,FQL,2,400000,1.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_puzzle-4x4_fql_restored500k_r1p0_default_seed2/o2o_screen_puzzle-4x4_fql_restored500k_r1p0_default_seed2/sd002_20260704_041650,False
