training/actor/actor_loss,training/actor/bc_flow_loss,training/actor/distill_loss,training/actor/mse,training/actor/q,training/actor/q_loss,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_flow_loss,validation/actor/distill_loss,validation/actor/mse,validation/actor/q,validation/actor/q_loss,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,time/epoch_time,time/total_time,exploration/prev_button_states,exploration/button_states,exploration/prev_qpos,exploration/prev_qvel,exploration/qpos,exploration/qvel,exploration/control,exploration/time,exploration/success,exploration/total.timesteps,exploration/episode.final_reward,exploration/episode.return,exploration/episode.length,exploration/episode.duration,step
85.40154,0.13294157,0.08080832,0.083670594,-84.46052,84.46052,0.8022766,0.7381618,-86.10033,-231.14021,0.95439154,-0.57624906,34.89022,156.15079,0.9477728,0.22676317,0.3288679,-152.93538,152.93538,97.76381,-49.788517,-155.3694,-236.73723,0.006357138500213623,4618.558413267136,0.375,0.5,-0.15489891271947986,0.20610938483120372,-0.15302215296967964,-0.013698733315977837,20.3788885242384,2.049999999999996,1.0,674950.0,0.0,-210.0,36.0,0.21494603157043457,675000
98.55795,0.13293324,0.08710753,0.09361865,-97.55395,97.55395,0.9801883,0.932107,-99.53143,-288.67047,1.0630322,-0.89700437,41.24347,156.32515,0.9562749,0.23476718,0.32958743,-153.02121,153.02121,94.46051,-40.774384,-155.78658,-238.59268,0.006416479005813599,4778.970397472382,0.375,0.5,-0.20787389784369145,-0.1679624203298679,-0.2151484119630155,0.1528918413094259,-0.9500198732581955,2.3999999999999573,1.0,699963.0,0.0,-246.0,43.0,0.24799537658691406,700000
103.19151,0.20943287,0.080198936,0.08507209,-102.18009,102.18009,0.92964804,0.20864883,-103.89694,-253.84251,0.637688,-0.87737477,36.79889,158.61873,0.86011297,0.22972846,0.3151985,-155.46133,155.46133,85.73529,-75.044106,-158.16846,-233.89017,0.006215881748199463,4934.3674528598785,0.375,0.5,-0.15444962479321528,-0.06122157874737641,-0.13524443215281529,0.020714072556219244,25.12435833896766,4.599999999999715,1.0,724960.0,0.0,-518.0,87.0,0.6519811153411865,725000
96.56829,0.17951538,0.08227961,0.088031165,-95.56598,95.56598,0.9490029,0.5992614,-97.33965,-243.38728,1.0227566,-0.7155582,38.61251,154.04526,0.9637293,0.23356147,0.3193033,-150.74591,150.74591,90.71126,-50.277225,-153.47607,-230.14726,0.006395027599334717,5094.24315237999,0.375,0.5,-0.2069335581696207,-0.18578438666850516,-0.21421062059491797,-0.041938858392807116,-0.9565093969475476,2.3999999999999573,1.0,749958.0,0.0,-240.0,43.0,0.24519634246826172,750000
89.784325,0.12505507,0.07216772,0.07616552,-88.93759,88.93759,1.3079333,0.7144292,-90.77441,-234.76027,1.1916775,-1.4509826,53.14736,158.17238,1.0254725,0.24042535,0.32531962,-154.74265,154.74265,85.31709,-42.445816,-156.82425,-239.54416,0.006459951314926148,5255.741944551468,0.375,0.5,-0.16673377818370289,0.08411387940357855,-0.14521644682751084,0.5768515382027505,34.343297868590426,2.2999999999999683,1.0,774970.0,0.0,-226.0,41.0,0.23283648490905762,775000
93.3461,0.1521031,0.075039655,0.080908366,-92.4436,92.4436,0.7390084,0.5312946,-93.9838,-250.12383,1.2238239,-1.2954212,37.03462,160.86812,0.84826434,0.2656694,0.3348117,-157.36316,157.36316,94.841324,-38.151047,-159.77603,-241.8823,0.006380623788833618,5415.257548332214,0.375,0.5,-0.20777492489669097,-0.09948363077232196,-0.20810200024438913,0.419328386948336,-0.9641394835786734,2.3999999999999573,1.0,799988.0,0.0,-246.0,43.0,0.2399888038635254,800000
96.82098,0.10692634,0.0744034,0.08080005,-95.97002,95.97002,1.0753875,0.04391119,-97.604416,-249.37589,1.0432663,-1.1369383,48.3825,154.35825,2.0283642,0.24973612,0.3106443,-149.83252,149.83252,120.76119,-38.337646,-152.42062,-221.68018,0.00611515944480896,5568.136543273926,0.375,0.5,-0.20903625335079082,-0.1557474815605255,-0.21388066285421145,0.07078550797993206,-0.934284720011622,2.7499999999999187,1.0,824977.0,0.0,-313.0,50.0,0.2789440155029297,825000
89.93933,0.16354035,0.06766557,0.07320485,-89.09914,89.09914,0.8512824,1.0086478,-90.71886,-245.20255,0.97597456,-0.785608,40.51008,151.29953,0.8004546,0.23603797,0.32175896,-148.1387,148.1387,102.6906,-63.178196,-150.34966,-231.23811,0.00607088415145874,5719.908655881882,0.375,0.5,-0.15922139770804422,-0.03476635206460883,-0.14070202247018967,-0.014325538329908594,31.12965715865,2.6499999999999297,1.0,849989.0,0.0,-260.0,48.0,0.26702237129211426,850000
88.13908,0.13523127,0.06769005,0.07186388,-87.32694,87.32694,1.3181602,1.3650863,-88.97723,-279.67816,2.9688115,-3.1292915,58.02411,150.44606,1.3229985,0.24999695,0.32358325,-146.6231,146.6231,82.61801,-60.221745,-148.80539,-232.60384,0.0062255781745910645,5875.548119306564,0.375,0.5,-0.1682362298142739,0.11014684112969644,-0.1496250580169636,0.3488411801139082,20.953660566486747,2.049999999999996,1.0,874878.0,0.0,-213.0,36.0,0.21197843551635742,875000
93.37879,0.17321013,0.074645065,0.07432641,-92.45913,92.45913,1.4518127,0.77429265,-93.87776,-266.81766,2.9853702,-1.5984606,65.024574,156.66566,0.87521404,0.26427653,0.3371253,-153.14769,153.14769,103.51345,-59.322666,-155.78354,-228.99239,0.006173289413452149,6029.8803634643555,0.375,0.5,-0.15052304803362718,0.13428533248226243,-0.13565294637748268,0.21429591123791916,29.284704861566553,2.349999999999963,1.0,899993.0,0.0,-235.0,42.0,0.2546825408935547,900000
87.5902,0.16268568,0.07022432,0.07386989,-86.72527,86.72527,0.8386477,0.13920692,-88.31271,-258.43802,1.3125964,-0.9419453,33.49737,158.54109,0.7815666,0.2383364,0.34942847,-155.37616,155.37616,99.37333,-55.674244,-157.16298,-232.11923,0.006559465990066528,6193.867025136948,0.375,0.5,-0.1618451808928266,0.2531919380065831,-0.14950500389969915,-0.07974965414191758,18.419250390866676,2.049999999999996,1.0,924975.0,0.0,-213.0,36.0,0.3003532886505127,925000
88.52508,0.16887775,0.07732501,0.08249707,-87.58295,87.58295,1.26205,0.45803323,-89.32943,-240.0435,1.2384347,-2.2518196,48.33338,153.9477,3.3913007,0.2323818,0.3208018,-148.23257,148.23257,94.98819,-54.00419,-150.66711,-224.51797,0.006208953294754028,6349.090867996216,0.375,0.5,-0.144237767550039,-0.11043230986962743,-0.13427141670430615,-0.01908527976636758,22.27081887222584,2.9499999999998967,1.0,949982.0,0.0,-365.0,54.0,0.31925249099731445,950000
86.63719,0.1486732,0.055381086,0.06304114,-85.93471,85.93471,1.049099,1.2104996,-87.3865,-232.63907,0.8549555,-1.4024818,42.18562,149.4252,0.7641199,0.25264698,0.33456323,-146.13461,146.13461,109.88168,-34.13935,-148.63254,-225.35779,0.006613187685012818,6514.420568704605,0.375,0.5,-0.1379453781263244,0.17404017490704538,-0.12837608934275888,-0.015084274145394285,20.163023198390203,1.9000000000000015,1.0,974985.0,0.0,-215.0,33.0,0.1987016201019287,975000
96.32466,0.12064769,0.0606849,0.06846904,-95.59717,95.59717,2.081987,0.6341057,-97.162445,-227.4606,1.4627179,-2.2080803,70.956856,157.14046,2.1271431,0.25389916,0.3311725,-152.47432,152.47432,108.41346,-56.50379,-155.1795,-228.50299,0.006418216457366943,6674.875989437103,0.375,0.5,-0.16550370493430364,0.08149268180571809,-0.14148056394818198,0.38249734592204543,29.8250260848497,2.249999999999974,1.0,999983.0,0.0,-216.0,40.0,0.22873830795288086,1000000
