training/actor/actor_loss,training/actor/bc_flow_loss,training/actor/distill_loss,training/actor/mse,training/actor/q,training/actor/q_loss,training/critic/bcfm_loss,training/critic/critic_loss,training/critic/dcfm_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/critic/q_std,training/critic/q_std_max,training/critic/q_std_min,training/critic/weight,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_flow_loss,validation/actor/distill_loss,validation/actor/mse,validation/actor/q,validation/actor/q_loss,validation/critic/bcfm_loss,validation/critic/critic_loss,validation/critic/dcfm_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,validation/critic/q_std,validation/critic/q_std_max,validation/critic/q_std_min,validation/critic/weight,time/epoch_time,time/total_time,exploration/prev_button_states,exploration/button_states,exploration/prev_qpos,exploration/prev_qvel,exploration/qpos,exploration/qvel,exploration/control,exploration/time,exploration/success,exploration/total.timesteps,exploration/episode.final_reward,exploration/episode.return,exploration/episode.length,exploration/episode.duration,step
122.04559,0.067421496,0.2696173,0.0031594534,-119.282,119.282,[7.16676831e-01 3.40705931e-01 7.40156323e-02 3.26090723e-01
 5.44174075e-01 1.79570585e-01 6.69553459e-01 3.47135961e-01
 5.29444143e-02 1.35516256e-01 4.28831857e-03 8.93903673e-01
 9.45223123e-02 1.99634910e-01 9.12666991e-02 2.84274369e-01
 4.00469303e-01 1.49110728e-03 2.21117511e-02 2.99442410e-02
 7.45095730e-01 1.43282741e-01 9.59829807e-01 2.55218111e-02
 1.14526443e-01 1.48384500e+00 6.77132085e-02 5.15019260e-02
 3.82108986e-01 1.53033035e-02 4.91867065e-02 3.56007725e-01
 2.09198952e-01 1.56583130e+00 1.73904514e+00 4.60886419e-01
 1.05554350e-01 1.78171784e-01 1.06986213e+00 4.66631055e-02
 1.13681495e+00 3.26388717e-01 2.36685443e+00 1.07128143e-01
 4.07649279e-01 4.70060229e-01 8.71519685e-01 5.86516932e-02
 2.53529148e+01 8.99344832e-02 1.36703610e-01 4.88730483e-02
 3.59630473e-02 4.60894674e-01 2.31396532e+00 1.14349306e-01
 1.53521061e-01 1.25661659e+00 7.29705453e-01 1.89665016e-02
 3.84746134e-01 1.38247348e-02 2.69056845e+00 2.63810698e-02
 3.24740171e-01 1.26174152e-01 2.87488937e-01 6.99234530e-02
 7.85573199e-02 2.28970237e-02 7.70792961e-02 1.02832043e+00
 8.18133801e-02 1.01822451e-01 4.95825056e-03 2.17375115e-01
 9.20214597e-03 1.31280040e-02 4.30233598e-01 3.47433472e+00
 2.13200831e+00 3.30862068e-02 6.66856289e-01 2.01614559e-01
 4.19015484e-03 2.84309722e-02 7.46641576e-01 7.88038611e-01
 3.83308791e-02 2.15427075e-02 8.83454978e-02 5.91639102e-01
 1.69679299e-02 7.52899647e+00 4.62134838e-01 6.54689372e-01
 2.91786551e-01 8.29540007e-03 7.59756088e-01 9.76505399e-01
 6.88113645e-02 2.91509479e-02 1.50335097e+00 3.52677315e-01
 4.22232710e-02 3.15550761e-03 2.20512529e-03 1.55533981e-02
 8.22944492e-02 5.75351268e-02 6.07859269e-02 1.42965345e-02
 6.99042529e-02 9.20421630e-02 6.49219751e-02 4.85512733e-01
 1.83934495e-02 1.03384256e+00 4.94963024e-04 3.98263335e-01
 3.63181925e+00 9.50460255e-01 3.46755460e-02 3.69595408e-01
 2.39680111e-01 1.12208617e+00 3.57864213e+00 1.85337309e-02
 3.24646771e-01 1.62410021e-01 1.79946214e-01 1.13922343e-01
 9.84255150e-02 8.84213522e-02 9.08140391e-02 3.80335498e+00
 5.02097893e+00 4.55208957e-01 4.52580023e+00 4.75032508e-01
 2.05432661e-02 3.08167413e-02 1.76797688e-01 3.51472059e-04
 2.85104290e-02 1.54659557e+00 1.93375796e-01 4.64055613e-02
 2.14942470e-01 2.75188744e-01 6.21608162e+00 8.43814492e-01
 4.44696732e-02 3.92843299e-02 1.59962714e+00 2.51239054e-02
 1.16540894e-01 1.30266368e+00 2.95123696e+00 1.21943581e+00
 3.66099104e-02 7.34534621e-01 1.26973027e-02 1.94228962e-01
 1.21701920e+00 5.01684904e-01 2.40502357e-02 3.33855331e-01
 1.69086301e+00 1.14145294e-01 2.58556128e-01 1.42430706e+01
 6.86205029e-02 2.09896162e-01 1.83720849e-02 5.66333979e-02
 6.20304823e-01 3.06759030e-01 1.06519219e-02 2.36052930e-01
 9.93074849e-03 2.46365480e-02 4.14626040e-02 1.21512794e+00
 4.26160604e-01 4.73211497e-01 7.72542357e-02 1.94905922e-01
 4.40938631e-03 2.33747387e+00 3.51984203e-01 5.65786719e-01
 1.20866850e-01 2.51647741e-01 4.56193238e-02 2.04600450e-02
 4.03086782e-01 3.87412608e-02 5.21373987e-01 4.30286303e-02
 3.57947230e+00 3.07991914e-02 1.91991580e+00 2.30772346e-02
 6.63535595e-02 5.05978227e-01 6.52112365e-01 2.29473040e-02
 5.22697009e-02 2.41413355e-01 2.39447560e-02 2.42596775e-01
 2.64670610e-01 2.54273272e+00 1.76749401e+01 1.81918705e+00
 4.25740778e-01 1.07015714e-01 1.62870288e-02 1.86007880e-02
 1.82636455e-02 2.95217056e-02 1.78100020e-01 1.04323208e-01
 1.66871667e-01 2.18982678e-02 1.30486414e-01 7.11940861e+00
 2.68347323e-01 6.13948591e-02 7.12782666e-02 3.68949329e-03
 2.04000273e-03 8.41965750e-02 3.02564781e-02 3.52871902e-02
 1.11408327e-02 3.71034563e-01 9.50171985e-03 1.65579125e-01
 2.11251155e-01 7.19142139e-01 6.81016222e-02 3.43351513e-01
 2.90627480e-02 6.72345310e-02 3.19393545e-01 5.00851929e-01
 4.32828069e-02 4.71223779e-02 1.24320221e+00 3.15756574e-02
 5.01368940e-02 6.47472560e-01 6.37411499e+00 3.12006921e-01],0.62222797,[5.72859645e-01 2.05964763e-02 5.96355833e-02 2.56380618e-01
 7.18163908e-01 2.40070224e-02 6.43073916e-01 5.34883082e-01
 1.44938212e-02 5.96631281e-02 2.21787230e-03 4.19372879e-02
 1.51648894e-02 8.11014026e-02 1.28993616e-01 5.99937439e-01
 5.39574735e-02 2.65988074e-02 2.44708955e-02 1.18766263e-01
 3.36731941e-01 2.46949762e-01 1.16679922e-01 1.32335648e-02
 8.59454181e-03 3.74989323e-02 8.06941688e-02 4.49926704e-02
 1.38186812e-01 1.77641772e-02 1.58443656e-02 1.66673154e-01
 3.86354625e-01 6.49655282e-01 7.88425565e-01 4.33699131e-01
 5.20180725e-03 1.81185395e-01 9.95388851e-02 6.27007522e-03
 8.92341584e-02 8.32981229e-01 9.07865725e-03 2.15982571e-02
 2.89204895e-01 5.63668370e-01 2.31174439e-01 4.47359610e+00
 5.61657524e+00 1.13049597e-02 4.81262105e-04 3.31111834e-03
 3.14325392e-02 1.98954254e-01 1.81063879e+00 1.86150111e-02
 6.50845021e-02 4.36628461e-01 1.21723875e-01 3.24713278e+00
 7.56882876e-02 1.11200381e-02 5.68308681e-02 1.06756352e-02
 6.92590028e-02 5.17096836e-03 2.45796740e-02 8.21572542e-02
 1.29432539e-02 2.37223506e-02 8.90769586e-02 4.75688726e-02
 3.83588299e-02 1.94535702e-02 2.30852216e-02 4.62462485e-01
 8.91109277e-03 1.66810416e-02 2.37276088e-02 1.10788655e+00
 5.45168817e-01 4.54838835e-02 1.95642635e-01 1.47860408e-01
 2.83351801e-02 7.86400214e-03 6.42384440e-02 1.77690715e-01
 1.30369216e-02 1.97526105e-02 2.87762076e-01 1.80883799e-02
 1.46236457e-02 3.73783633e-02 5.93790472e-01 2.10500956e+00
 2.11365238e-01 4.90778387e-02 5.43859005e-02 8.69179010e-01
 6.34658486e-02 5.86363487e-03 1.52381267e-02 1.47330493e-01
 4.55265716e-02 3.26211080e-02 5.60441799e-02 2.07452439e-02
 1.46869332e-01 5.84872533e-03 5.73104024e-02 5.15916478e-03
 1.31312069e-02 2.42574036e-01 4.37904708e-03 3.45681310e-02
 2.41365898e-02 1.01649612e-01 9.60116088e-02 1.17276795e-02
 2.75531679e-01 1.02104314e-01 6.12226576e-02 2.30240710e-02
 1.48986951e-01 8.26441646e-02 2.47029972e+00 1.59924049e-02
 1.73024699e-01 9.02726897e-04 1.80959985e-01 2.64608171e-02
 2.12273486e-02 4.90752608e-02 6.53301328e-02 2.61575818e+00
 8.68251622e-01 4.78018969e-02 2.05573454e-01 2.93559819e-01
 3.45269516e-02 5.48825134e-04 7.92589597e-03 1.41817955e-02
 5.16977757e-02 1.24532199e+00 2.53854305e-01 1.37553979e-02
 1.00448225e-02 5.39605498e-01 6.60007477e-01 3.36461738e-02
 9.15414095e-02 2.12898329e-02 1.93982154e-01 2.55630881e-01
 2.34425329e-02 4.22839746e-02 7.63367489e-02 5.93469083e-01
 9.63554624e-03 1.54963315e-01 2.07099244e-02 2.30602864e-02
 2.27004617e-01 1.09335892e-02 8.12091827e-02 2.35063821e-01
 1.80697128e-01 1.48725405e-01 1.19186151e+00 1.06415665e+00
 2.98258901e-01 4.98667033e-03 1.55533738e-02 1.40050221e-02
 3.18728924e-01 6.45349324e-02 1.97239164e-02 3.79407499e-03
 4.87896660e-03 7.45457225e-03 3.90502334e-01 3.30424428e-01
 2.96557724e-01 1.90219134e-01 2.96390206e-01 4.15877402e-02
 2.04161435e-01 2.22004867e+00 3.02673101e-01 5.35835743e-01
 6.73664212e-02 1.48147285e-01 2.33624373e-02 2.85002366e-02
 2.62706339e-01 1.17661897e-02 3.81190896e-01 2.89585814e-02
 5.56331873e-01 3.16391662e-02 2.73312116e-03 1.10175982e-01
 5.22857867e-02 5.21012604e-01 5.43167144e-02 1.30363856e-03
 1.41362064e-02 5.71581796e-02 2.58596204e-02 8.94168541e-02
 2.47790307e-01 1.26354039e-01 4.68466854e+00 6.52665719e-02
 8.27010944e-02 2.91268528e-01 3.16108018e-02 4.52254042e-02
 1.39577789e-02 8.84897728e-03 2.39807554e-03 1.52195944e-02
 1.87365353e-01 4.85950559e-02 6.30349964e-02 2.34644938e+00
 1.67629798e-03 1.45365344e-02 1.38233546e-02 2.87478492e-02
 1.21452129e-02 5.04727401e-02 1.15159899e-01 3.36910523e-02
 1.25410082e-02 1.51474448e-02 9.76978838e-02 2.16959622e-02
 4.02584046e-01 1.37563312e+00 5.06660566e-02 2.62230694e-01
 3.89957130e-02 1.21379606e-02 8.63715559e-02 1.85318328e-02
 2.38351822e-02 6.34547770e-02 2.31614709e-01 5.88557869e-03
 9.39786527e-03 3.65872800e-01 2.05101166e-03 2.16034889e-01],-75.36034,-130.27498,-191.54572,0.873136,3.9307098,0.6102816,0.90880316,16.090515,-14.327574,174.15865,157.58156,1.0046438,0.36960688,0.10355737,-152.88084,152.88084,[7.86920357e+00 9.70331192e+01 5.91526756e+01 3.70611787e+00
 2.68988556e+02 1.57251328e+02 4.81160583e+02 3.65502167e+02
 5.52216148e+01 1.00133276e+00 2.43281345e+01 4.42025337e+01
 3.65736206e+02 7.05538513e+02 1.41607265e+01 1.27263924e+02
 6.40303345e+01 1.04162671e+03 7.28776245e+02 4.13729591e+01
 1.55920837e+02 1.85097498e+03 4.50830383e+01 1.39221481e+02
 8.17090149e+01 7.48462057e+00 4.66550781e+02 2.17664429e+02
 1.37766438e+01 2.01782166e+02 1.24123352e+02 1.27785530e+01
 4.64573288e+00 2.83731537e+02 9.70522156e+01 2.48057261e-01
 1.62123703e+02 6.14920921e+01 5.36975250e+01 2.23237122e+02
 1.40284134e+02 2.01837695e+03 1.46772110e+02 3.54146729e+01
 6.77304611e+01 2.81402344e+02 5.42931786e+01 1.18445786e+02
 4.32065125e+01 1.78426991e+01 2.89050079e+02 7.01529503e+00
 3.34750290e+01 7.23536987e+02 1.90862476e+03 1.03326502e+01
 2.61422157e+01 1.46054077e+02 3.07391548e+01 5.63370483e+02
 3.16317520e+01 1.23537376e+02 5.23884430e+01 8.62032394e+01
 2.38659988e+02 2.01288185e+01 1.86204132e+02 1.06375107e+02
 1.56238213e+01 3.77776184e+01 3.82886719e+02 1.84517688e+03
 1.03048813e+02 2.03776596e+02 2.60427570e+01 1.17046021e+02
 2.10354595e+01 2.69896790e+02 4.50736160e+01 2.09574432e+02
 2.11377899e+02 5.35784817e+00 5.87686920e+01 2.34764366e+01
 5.45824146e+00 1.60975235e+02 6.68553772e+01 2.96122475e+01
 7.49675064e+01 4.84811829e+02 1.47141373e+02 1.94961838e+02
 2.96488098e+02 6.20067505e+02 1.72281981e+00 1.48495044e+03
 4.75184021e+02 5.01423462e+02 1.61717163e+03 1.46943388e+01
 8.89489975e+01 1.39941320e+01 1.68783035e+02 2.69615765e+01
 2.55670605e+01 1.79293396e+02 5.71076059e+00 1.04217316e+02
 1.52821503e+02 1.54077873e+01 4.00466431e+02 1.25123100e+01
 6.51505737e+01 5.02201915e-01 1.79948378e+00 1.22845261e+02
 8.05606384e+01 7.98542738e+00 3.32307037e+02 2.54327011e+00
 5.45481110e+01 5.08025894e+01 9.18825302e+01 2.69687500e+02
 3.01457367e+02 1.75464478e+01 4.08694649e+00 1.04772926e+02
 5.71796379e+01 1.81197647e+02 1.10509682e+01 9.30707321e+01
 2.46645153e-01 1.10924244e+01 8.71072205e+02 2.52474670e+01
 2.90573635e+01 4.19517365e+01 7.94471741e+01 6.37003441e+01
 3.06089497e+01 2.03909454e+01 2.38406315e+01 3.13509727e+00
 1.74748878e+01 4.14507942e+01 2.33414124e+02 1.57611526e+02
 1.28948536e+01 4.15556793e+01 1.62044067e+01 1.41352692e+01
 1.64981842e+01 7.74039764e+01 1.30026831e+03 5.16326675e+01
 2.06323975e+02 6.08169651e+00 2.58776436e+01 1.43901306e+02
 4.13869400e+01 1.88674974e+00 1.14989906e+02 8.43828964e+01
 3.21753998e+01 6.54282074e+01 4.36663513e+02 2.13049759e+02
 1.73857605e+02 4.69736816e+02 6.21100464e+01 3.06549759e+01
 2.23709152e+02 7.21859646e+00 1.28985291e+02 2.74620667e+02
 1.11115344e+03 1.69421463e+02 4.31266441e+01 2.58681976e+02
 5.46298485e+01 2.28021126e+01 4.27338123e+00 3.72422104e+01
 1.35077728e+02 2.52458954e+01 2.38640854e+02 4.38973236e+01
 2.37361860e+00 2.90625427e+02 3.62585640e+01 6.62175369e+01
 1.14365520e+01 2.36934158e+02 4.21336823e+01 1.49781509e+02
 1.63638138e+02 5.92021370e+00 1.13380051e+02 5.83708153e+01
 2.36879166e+02 3.86997681e+01 3.72036171e+01 1.47018692e+02
 3.01099033e+01 4.27315857e+02 1.64705296e+01 1.47624359e+02
 1.93020287e+01 4.23433571e+01 1.67369022e+01 1.91418381e+01
 1.41101465e+01 1.33168793e+02 3.12001686e+01 3.86221504e+00
 1.35128906e+02 1.23479332e+02 3.57518363e+00 4.35345306e+01
 3.01292816e+02 3.50149002e+01 3.97103143e+00 1.31975906e+02
 3.64226341e+01 1.95046997e+02 7.28264189e+00 8.15374832e+01
 5.98257690e+02 5.16332626e+01 6.76880035e+01 3.38085266e+02
 1.03066750e+01 2.01081970e+02 1.02428604e+02 8.97000580e+01
 2.70738007e+02 4.71536926e+02 1.75413223e+02 3.99831009e+01
 8.23109894e+01 2.99383148e+02 2.98381775e+02 2.25984550e+00
 1.07516279e+01 7.62779665e+00 7.82336349e+01 3.94187164e+02
 3.25729053e+03 2.17084396e+02 1.63343826e+02 4.21604252e+00
 2.85235157e+01 4.16313286e+01 6.97502441e+01 4.45383682e+01],214.54704,[3.11379647e-03 3.65161552e+01 2.97386436e+01 2.49554176e+01
 3.75777313e+02 1.28278229e+02 2.83240631e+02 2.30775085e+02
 3.05860634e+01 1.72743887e-01 2.56151390e+01 3.23358994e+01
 1.95209076e+02 3.89236259e+01 1.49014330e+01 1.84817307e+02
 2.31362396e+02 1.04843774e+03 1.09991064e+03 2.11604538e+01
 3.04109924e+02 8.01514435e+01 2.01450233e+01 9.50238953e+01
 3.11746807e+01 7.26329851e+00 2.60118408e+02 1.20760963e+02
 1.33120596e+00 2.40560440e+02 6.39054918e+00 2.04543266e+01
 9.04629517e+00 2.69902161e+02 2.40970554e+01 1.27557799e-01
 1.11149216e+02 4.17786255e+01 4.40728378e+01 5.93215828e+01
 1.15738708e+02 2.35143799e+03 6.60967102e+01 2.34097157e+01
 7.03795929e+01 1.01190930e+03 1.66233826e+01 4.48985558e+01
 3.09304047e+01 8.01127167e+01 2.76572479e+02 1.00378597e+00
 2.12891221e-01 6.76280457e+02 1.05767712e+03 3.69268131e+00
 3.60393524e+01 7.77175903e+01 2.82046165e+01 5.32895569e+02
 1.52278996e+01 6.91718216e+01 5.72534256e+01 2.43985023e+01
 1.02518715e+02 3.11264496e+01 1.12114685e+02 8.99741058e+01
 1.36093473e+01 3.74230695e+00 4.65115082e+02 5.17741394e+02
 1.38792480e+02 1.85513138e+02 5.14372711e+01 3.53074837e+01
 7.77129269e+00 4.33101685e+02 9.56752014e+01 1.68501770e+02
 8.31861877e+01 9.59667873e+00 3.91491890e+01 2.86604748e+01
 1.96270251e+00 1.50677765e+02 5.39662361e+01 8.91401672e+01
 7.11889601e+00 4.56667725e+02 8.89486790e+00 7.72200394e+01
 7.17796402e+01 3.95426422e+02 1.50296539e-01 7.60618408e+02
 2.05673492e+02 3.35573547e+02 8.81473145e+02 1.31474371e+01
 6.72586899e+01 1.12110305e+00 5.27553215e+01 1.13289795e+02
 2.91515598e+01 2.34855713e+02 5.28618622e+00 5.02481308e+01
 2.25988770e+01 1.33231440e+01 1.67948853e+02 8.45019817e+00
 5.47985954e+01 1.82059212e+01 2.05201759e+01 9.80834885e+01
 4.13160553e+01 7.13497996e-01 6.31200562e+02 3.12536240e+00
 9.65673351e+00 5.38987846e+01 3.82252622e+00 1.37988251e+02
 3.81874268e+02 9.24265766e+00 3.49612951e+00 1.71482334e+01
 6.01250572e+01 1.45977173e+02 1.44527864e+01 1.10668175e+02
 7.76814163e-01 2.33942103e+00 8.28862549e+02 1.34190440e+00
 1.90629101e+01 1.87910020e+00 6.00682945e+01 1.27827759e+01
 4.31985855e+00 4.06974030e+00 5.82391548e+00 3.72414494e+00
 6.82537079e+00 1.93014469e+01 1.75615753e+02 6.48151245e+01
 2.42678690e+00 4.25514603e+01 5.97185183e+00 1.14330816e+00
 1.47813272e+00 5.50500870e+01 1.13570837e+03 2.16598969e+01
 3.07847351e+02 2.76756840e+01 2.91329885e+00 8.94200516e+01
 2.69430618e+01 8.77040505e-01 7.89473495e+01 6.09898415e+01
 1.86506824e+01 1.91002331e+01 1.93784637e+02 1.61064240e+02
 7.15633698e+01 2.83408844e+02 1.34707611e+02 2.95119915e+01
 1.19111099e+02 2.33845215e+01 1.50824814e+01 1.14299820e+02
 1.29330566e+03 1.21538330e+02 1.43018656e+01 3.76728088e+02
 9.03356457e+00 3.36921883e+01 9.47677040e+00 7.21073532e+01
 6.06993599e+01 3.71729660e+00 1.97508224e+02 2.78193607e+01
 4.70577621e+01 1.81765793e+02 1.04929752e+01 1.27064972e+01
 1.81531429e+01 1.77832153e+02 4.82703209e+01 1.11521431e+02
 6.33184204e+01 1.82371826e+01 2.45251350e+01 7.15148849e+01
 2.90520386e+02 6.12798958e+01 1.32205696e+01 4.07768555e+01
 7.77247143e+00 8.36156433e+02 1.37697716e+01 5.89285812e+01
 2.33530693e+01 7.59521914e+00 1.95804691e+01 2.33566360e+01
 8.37528992e+00 9.57528458e+01 1.95027676e+01 2.96921492e-01
 1.46669067e+02 5.48407135e+01 1.20813932e+01 6.17398834e+01
 2.19000488e+02 1.21710310e+01 1.25844228e+00 1.52465027e+02
 2.21107655e+01 8.41131668e+01 2.09172935e+01 3.20298462e+01
 7.04354492e+02 3.00152493e+01 1.35732746e+01 5.89673691e+01
 8.03637028e+00 2.58261475e+02 5.87071648e+01 5.93147316e+01
 1.86191071e+02 4.22208923e+02 1.41450500e+02 2.86199074e+01
 8.59929962e+01 3.05405304e+02 1.61150085e+02 3.93082657e+01
 3.75504255e+00 9.53065681e+00 3.83298378e+01 4.30932999e+00
 2.25349838e+02 1.18307373e+02 9.67080688e+01 6.52790260e+00
 1.42009144e+01 5.33260612e+01 1.13294010e+01 3.26599426e+01],-18.331285,-159.03241,-279.4195,1.4039567,3.4591162,0.795431,0.94267106,0.018916214971542358,472.90539598464966,0.0,0.0,-0.3300743649628029,-0.003796776369105728,-0.33012284417390697,-0.0007730761973964436,-1.2092893063761494,37.59999999999999,0.0,24750.0,-2.0,-1500.0,750.0,10.403713464736938,25000
115.16805,0.06078207,0.36238727,0.0017067569,-111.4834,111.4834,[1.71919852e-01 5.97037733e-01 1.47953099e-02 2.44894642e-02
 3.27127352e-02 2.84572244e-01 1.57206273e+00 1.01083636e+00
 5.89566417e-02 2.42589414e-02 6.54899888e-03 1.21331543e-01
 3.22608277e-02 3.43764834e-02 6.80362210e-02 1.23442508e-01
 1.23741716e-01 4.73050997e-02 2.16360390e-02 4.50404137e-02
 3.08836028e-02 7.55594373e-02 5.60764447e-02 1.01289037e-03
 5.75609412e-03 2.33744504e-04 1.39578080e+00 8.05615112e-02
 5.87810762e-03 4.16095555e-02 2.22027153e-02 3.58857326e-02
 5.71660232e-03 2.02912316e-02 5.24660461e-02 1.46759912e-01
 1.50736913e-01 4.77211513e-02 1.13208555e-02 8.95570614e-04
 9.95050192e-01 2.49571037e-02 1.20054753e-02 2.15133190e+00
 2.41318345e-02 6.84078783e-03 2.58379787e-01 8.90934095e-03
 9.16293636e-02 4.29188758e-02 4.58414480e-03 8.83509964e-03
 4.80641723e-01 6.83506370e-01 2.97885239e-01 4.05292772e-02
 4.02341522e-02 1.71808861e-02 5.58544882e-03 1.91142894e-02
 3.60972323e-02 8.00644141e-03 2.75216363e-02 5.74256666e-03
 7.92900100e-03 2.58641034e-01 8.22893232e-02 1.41161168e-02
 6.58785878e-03 1.45408269e-02 8.99041742e-02 5.59565187e-01
 3.34839970e-02 7.62833841e-03 1.77959464e-02 2.70534873e+00
 1.63622219e-02 1.87540576e-02 2.36593522e-02 3.75562161e-02
